"indic_de","unit","geo","time","values"
"PC_Y65_69","PC","RS22",2018,7.5
"PC_Y70_74","PC","RS22",2018,4.9
"PC_Y75_79","PC","RS22",2018,4.2
"PC_Y80_84","PC","RS22",2018,3
"PC_Y85_MAX","PC","RS22",2018,1.9
"PC_Y60_64","PC","SE",2017,5.6
"PC_Y65_69","PC","SE",2017,5.7
"PC_Y70_74","PC","SE",2017,5.4
"PC_Y75_79","PC","SE",2017,3.6
"PC_Y80_84","PC","SE",2017,2.5
"PC_Y85_MAX","PC","SE",2017,2.6
"PC_Y60_64","PC","SE",2018,5.6
"PC_Y65_69","PC","SE",2018,5.5
"PC_Y70_74","PC","SE",2018,5.5
"PC_Y75_79","PC","SE",2018,3.7
"PC_Y80_84","PC","SE",2018,2.5
"PC_Y85_MAX","PC","SE",2018,2.6
"PC_Y60_64","PC","SE1",2017,5.2
"PC_Y65_69","PC","SE1",2017,5.3
"PC_Y70_74","PC","SE1",2017,5
"PC_Y75_79","PC","SE1",2017,3.2
"PC_Y80_84","PC","SE1",2017,2.1
"PC_Y85_MAX","PC","SE1",2017,2.3
"PC_Y60_64","PC","SE1",2018,5.2
"PC_Y65_69","PC","SE1",2018,5
"PC_Y70_74","PC","SE1",2018,5.1
"PC_Y75_79","PC","SE1",2018,3.4
"PC_Y80_84","PC","SE1",2018,2.1
"PC_Y85_MAX","PC","SE1",2018,2.3
"PC_Y60_64","PC","SE11",2017,4.9
"PC_Y65_69","PC","SE11",2017,4.7
"PC_Y70_74","PC","SE11",2017,4.5
"PC_Y75_79","PC","SE11",2017,2.8
"PC_Y80_84","PC","SE11",2017,1.8
"PC_Y85_MAX","PC","SE11",2017,2
"PC_Y60_64","PC","SE11",2018,4.9
"PC_Y65_69","PC","SE11",2018,4.5
"PC_Y70_74","PC","SE11",2018,4.6
"PC_Y75_79","PC","SE11",2018,3
"PC_Y80_84","PC","SE11",2018,1.8
"PC_Y85_MAX","PC","SE11",2018,2
"PC_Y60_64","PC","SE12",2017,5.7
"PC_Y65_69","PC","SE12",2017,6
"PC_Y70_74","PC","SE12",2017,5.7
"PC_Y75_79","PC","SE12",2017,3.7
"PC_Y80_84","PC","SE12",2017,2.5
"PC_Y85_MAX","PC","SE12",2017,2.7
"PC_Y60_64","PC","SE12",2018,5.6
"PC_Y65_69","PC","SE12",2018,5.8
"PC_Y70_74","PC","SE12",2018,5.8
"PC_Y75_79","PC","SE12",2018,3.9
"PC_Y80_84","PC","SE12",2018,2.5
"PC_Y85_MAX","PC","SE12",2018,2.7
"PC_Y60_64","PC","SE2",2017,5.7
"PC_Y65_69","PC","SE2",2017,5.8
"PC_Y70_74","PC","SE2",2017,5.4
"PC_Y75_79","PC","SE2",2017,3.7
"PC_Y80_84","PC","SE2",2017,2.6
"PC_Y85_MAX","PC","SE2",2017,2.7
"PC_Y60_64","PC","SE2",2018,5.6
"PC_Y65_69","PC","SE2",2018,5.6
"PC_Y70_74","PC","SE2",2018,5.5
"PC_Y75_79","PC","SE2",2018,3.8
"PC_Y80_84","PC","SE2",2018,2.6
"PC_Y85_MAX","PC","SE2",2018,2.7
"PC_Y60_64","PC","SE21",2017,6
"PC_Y65_69","PC","SE21",2017,6.2
"PC_Y70_74","PC","SE21",2017,5.9
"PC_Y75_79","PC","SE21",2017,4
"PC_Y80_84","PC","SE21",2017,2.9
"PC_Y85_MAX","PC","SE21",2017,3.1
"PC_Y60_64","PC","SE21",2018,5.9
"PC_Y65_69","PC","SE21",2018,6.1
"PC_Y70_74","PC","SE21",2018,6
"PC_Y75_79","PC","SE21",2018,4.2
"PC_Y80_84","PC","SE21",2018,2.9
"PC_Y85_MAX","PC","SE21",2018,3.1
"PC_Y60_64","PC","SE22",2017,5.5
"PC_Y65_69","PC","SE22",2017,5.7
"PC_Y70_74","PC","SE22",2017,5.4
"PC_Y75_79","PC","SE22",2017,3.6
"PC_Y80_84","PC","SE22",2017,2.5
"PC_Y85_MAX","PC","SE22",2017,2.7
"PC_Y60_64","PC","SE22",2018,5.4
"PC_Y65_69","PC","SE22",2018,5.5
"PC_Y70_74","PC","SE22",2018,5.5
"PC_Y75_79","PC","SE22",2018,3.8
"PC_Y80_84","PC","SE22",2018,2.5
"PC_Y85_MAX","PC","SE22",2018,2.6
"PC_Y60_64","PC","SE23",2017,5.7
"PC_Y65_69","PC","SE23",2017,5.7
"PC_Y70_74","PC","SE23",2017,5.3
"PC_Y75_79","PC","SE23",2017,3.5
"PC_Y80_84","PC","SE23",2017,2.5
"PC_Y85_MAX","PC","SE23",2017,2.6
"PC_Y60_64","PC","SE23",2018,5.6
"PC_Y65_69","PC","SE23",2018,5.5
"PC_Y70_74","PC","SE23",2018,5.4
"PC_Y75_79","PC","SE23",2018,3.7
"PC_Y80_84","PC","SE23",2018,2.5
"PC_Y85_MAX","PC","SE23",2018,2.6
"PC_Y60_64","PC","SE3",2017,6.4
"PC_Y65_69","PC","SE3",2017,6.7
"PC_Y70_74","PC","SE3",2017,6.2
"PC_Y75_79","PC","SE3",2017,4.2
"PC_Y80_84","PC","SE3",2017,3
"PC_Y85_MAX","PC","SE3",2017,3
"PC_Y60_64","PC","SE3",2018,6.3
"PC_Y65_69","PC","SE3",2018,6.5
"PC_Y70_74","PC","SE3",2018,6.4
"PC_Y75_79","PC","SE3",2018,4.4
"PC_Y80_84","PC","SE3",2018,3
"PC_Y85_MAX","PC","SE3",2018,3
"PC_Y60_64","PC","SE31",2017,6.4
"PC_Y65_69","PC","SE31",2017,6.8
"PC_Y70_74","PC","SE31",2017,6.4
"PC_Y75_79","PC","SE31",2017,4.2
"PC_Y80_84","PC","SE31",2017,3
"PC_Y85_MAX","PC","SE31",2017,3.1
"PC_Y60_64","PC","SE31",2018,6.4
"PC_Y65_69","PC","SE31",2018,6.6
"PC_Y70_74","PC","SE31",2018,6.6
"PC_Y75_79","PC","SE31",2018,4.4
"PC_Y80_84","PC","SE31",2018,3.1
"PC_Y85_MAX","PC","SE31",2018,3.1
"PC_Y60_64","PC","SE32",2017,6.5
"PC_Y65_69","PC","SE32",2017,6.7
"PC_Y70_74","PC","SE32",2017,6.4
"PC_Y75_79","PC","SE32",2017,4.3
"PC_Y80_84","PC","SE32",2017,3
"PC_Y85_MAX","PC","SE32",2017,3
"PC_Y60_64","PC","SE32",2018,6.4
"PC_Y65_69","PC","SE32",2018,6.5
"PC_Y70_74","PC","SE32",2018,6.5
"PC_Y75_79","PC","SE32",2018,4.4
"PC_Y80_84","PC","SE32",2018,3.1
"PC_Y85_MAX","PC","SE32",2018,3
"PC_Y60_64","PC","SE33",2017,6.3
"PC_Y65_69","PC","SE33",2017,6.4
"PC_Y70_74","PC","SE33",2017,5.8
"PC_Y75_79","PC","SE33",2017,4.1
"PC_Y80_84","PC","SE33",2017,3
"PC_Y85_MAX","PC","SE33",2017,2.7
"PC_Y60_64","PC","SE33",2018,6.3
"PC_Y65_69","PC","SE33",2018,6.3
"PC_Y70_74","PC","SE33",2018,5.9
"PC_Y75_79","PC","SE33",2018,4.2
"PC_Y80_84","PC","SE33",2018,3
"PC_Y85_MAX","PC","SE33",2018,2.8
"PC_Y60_64","PC","SI",2017,7.1
"PC_Y65_69","PC","SI",2017,5.9
"PC_Y70_74","PC","SI",2017,4.2
"PC_Y75_79","PC","SI",2017,3.7
"PC_Y80_84","PC","SI",2017,2.8
"PC_Y85_MAX","PC","SI",2017,2.3
"PC_Y60_64","PC","SI",2018,7.1
"PC_Y65_69","PC","SI",2018,6.1
"PC_Y70_74","PC","SI",2018,4.3
"PC_Y75_79","PC","SI",2018,3.8
"PC_Y80_84","PC","SI",2018,2.8
"PC_Y85_MAX","PC","SI",2018,2.4
"PC_Y60_64","PC","SI0",2017,7.1
"PC_Y65_69","PC","SI0",2017,5.9
"PC_Y70_74","PC","SI0",2017,4.2
"PC_Y75_79","PC","SI0",2017,3.7
"PC_Y80_84","PC","SI0",2017,2.8
"PC_Y85_MAX","PC","SI0",2017,2.3
"PC_Y60_64","PC","SI0",2018,7.1
"PC_Y65_69","PC","SI0",2018,6.1
"PC_Y70_74","PC","SI0",2018,4.3
"PC_Y75_79","PC","SI0",2018,3.8
"PC_Y80_84","PC","SI0",2018,2.8
"PC_Y85_MAX","PC","SI0",2018,2.4
"PC_Y60_64","PC","SI03",2017,7.4
"PC_Y65_69","PC","SI03",2017,5.9
"PC_Y70_74","PC","SI03",2017,4.4
"PC_Y75_79","PC","SI03",2017,3.7
"PC_Y80_84","PC","SI03",2017,2.8
"PC_Y85_MAX","PC","SI03",2017,2.2
"PC_Y60_64","PC","SI03",2018,7.4
"PC_Y65_69","PC","SI03",2018,6.2
"PC_Y70_74","PC","SI03",2018,4.5
"PC_Y75_79","PC","SI03",2018,3.8
"PC_Y80_84","PC","SI03",2018,2.8
"PC_Y85_MAX","PC","SI03",2018,2.3
"PC_Y60_64","PC","SI04",2017,6.8
"PC_Y65_69","PC","SI04",2017,5.8
"PC_Y70_74","PC","SI04",2017,3.9
"PC_Y75_79","PC","SI04",2017,3.8
"PC_Y80_84","PC","SI04",2017,2.8
"PC_Y85_MAX","PC","SI04",2017,2.5
"PC_Y60_64","PC","SI04",2018,6.7
"PC_Y65_69","PC","SI04",2018,6
"PC_Y70_74","PC","SI04",2018,4
"PC_Y75_79","PC","SI04",2018,3.8
"PC_Y80_84","PC","SI04",2018,2.8
"PC_Y85_MAX","PC","SI04",2018,2.6
"PC_Y60_64","PC","SK",2017,6.7
"PC_Y65_69","PC","SK",2017,5.5
"PC_Y70_74","PC","SK",2017,3.6
"PC_Y75_79","PC","SK",2017,2.7
"PC_Y80_84","PC","SK",2017,1.8
"PC_Y85_MAX","PC","SK",2017,1.4
"PC_Y60_64","PC","SK",2018,6.7
"PC_Y65_69","PC","SK",2018,5.7
"PC_Y70_74","PC","SK",2018,3.8
"PC_Y75_79","PC","SK",2018,2.8
"PC_Y80_84","PC","SK",2018,1.8
"PC_Y85_MAX","PC","SK",2018,1.5
"PC_Y60_64","PC","SK0",2017,6.7
"PC_Y65_69","PC","SK0",2017,5.5
"PC_Y70_74","PC","SK0",2017,3.6
"PC_Y75_79","PC","SK0",2017,2.7
"PC_Y80_84","PC","SK0",2017,1.8
"PC_Y85_MAX","PC","SK0",2017,1.4
"PC_Y60_64","PC","SK0",2018,6.7
"PC_Y65_69","PC","SK0",2018,5.7
"PC_Y70_74","PC","SK0",2018,3.8
"PC_Y75_79","PC","SK0",2018,2.8
"PC_Y80_84","PC","SK0",2018,1.8
"PC_Y85_MAX","PC","SK0",2018,1.5
"PC_Y60_64","PC","SK01",2017,7.1
"PC_Y65_69","PC","SK01",2017,5.9
"PC_Y70_74","PC","SK01",2017,3.9
"PC_Y75_79","PC","SK01",2017,2.7
"PC_Y80_84","PC","SK01",2017,1.8
"PC_Y85_MAX","PC","SK01",2017,1.7
"PC_Y60_64","PC","SK01",2018,6.9
"PC_Y65_69","PC","SK01",2018,6.1
"PC_Y70_74","PC","SK01",2018,4.1
"PC_Y75_79","PC","SK01",2018,2.8
"PC_Y80_84","PC","SK01",2018,1.7
"PC_Y85_MAX","PC","SK01",2018,1.7
"PC_Y60_64","PC","SK02",2017,7.2
"PC_Y65_69","PC","SK02",2017,5.8
"PC_Y70_74","PC","SK02",2017,4
"PC_Y75_79","PC","SK02",2017,2.9
"PC_Y80_84","PC","SK02",2017,1.9
"PC_Y85_MAX","PC","SK02",2017,1.5
"PC_Y60_64","PC","SK02",2018,7.2
"PC_Y65_69","PC","SK02",2018,6.1
"PC_Y70_74","PC","SK02",2018,4.2
"PC_Y75_79","PC","SK02",2018,3
"PC_Y80_84","PC","SK02",2018,1.9
"PC_Y85_MAX","PC","SK02",2018,1.5
"PC_Y60_64","PC","SK03",2017,6.7
"PC_Y65_69","PC","SK03",2017,5.5
"PC_Y70_74","PC","SK03",2017,3.6
"PC_Y75_79","PC","SK03",2017,2.7
"PC_Y80_84","PC","SK03",2017,1.8
"PC_Y85_MAX","PC","SK03",2017,1.4
"PC_Y60_64","PC","SK03",2018,6.8
"PC_Y65_69","PC","SK03",2018,5.7
"PC_Y70_74","PC","SK03",2018,3.8
"PC_Y75_79","PC","SK03",2018,2.8
"PC_Y80_84","PC","SK03",2018,1.8
"PC_Y85_MAX","PC","SK03",2018,1.5
"PC_Y60_64","PC","SK04",2017,6.1
"PC_Y65_69","PC","SK04",2017,4.9
"PC_Y70_74","PC","SK04",2017,3.1
"PC_Y75_79","PC","SK04",2017,2.4
"PC_Y80_84","PC","SK04",2017,1.6
"PC_Y85_MAX","PC","SK04",2017,1.2
"PC_Y60_64","PC","SK04",2018,6.1
"PC_Y65_69","PC","SK04",2018,5.1
"PC_Y70_74","PC","SK04",2018,3.4
"PC_Y75_79","PC","SK04",2018,2.5
"PC_Y80_84","PC","SK04",2018,1.6
"PC_Y85_MAX","PC","SK04",2018,1.3
"PC_Y60_64","PC","TR",2017,4.2
"PC_Y65_69","PC","TR",2017,3
"PC_Y70_74","PC","TR",2017,2.1
"PC_Y75_79","PC","TR",2017,1.5
"PC_Y80_84","PC","TR",2017,1
"PC_Y85_MAX","PC","TR",2017,0.7
"PC_Y60_64","PC","TR",2018,4.2
"PC_Y65_69","PC","TR",2018,3.1
"PC_Y70_74","PC","TR",2018,2.1
"PC_Y75_79","PC","TR",2018,1.5
"PC_Y80_84","PC","TR",2018,1
"PC_Y85_MAX","PC","TR",2018,0.7
"PC_Y60_64","PC","TR1",2017,3.6
"PC_Y65_69","PC","TR1",2017,2.4
"PC_Y70_74","PC","TR1",2017,1.6
"PC_Y75_79","PC","TR1",2017,1.1
"PC_Y80_84","PC","TR1",2017,0.7
"PC_Y85_MAX","PC","TR1",2017,0.5
"PC_Y60_64","PC","TR1",2018,3.6
"PC_Y65_69","PC","TR1",2018,2.5
"PC_Y70_74","PC","TR1",2018,1.7
"PC_Y75_79","PC","TR1",2018,1.1
"PC_Y80_84","PC","TR1",2018,0.7
"PC_Y85_MAX","PC","TR1",2018,0.6
"PC_Y60_64","PC","TR10",2017,3.6
"PC_Y65_69","PC","TR10",2017,2.4
"PC_Y70_74","PC","TR10",2017,1.6
"PC_Y75_79","PC","TR10",2017,1.1
"PC_Y80_84","PC","TR10",2017,0.7
"PC_Y85_MAX","PC","TR10",2017,0.5
"PC_Y60_64","PC","TR10",2018,3.6
"PC_Y65_69","PC","TR10",2018,2.5
"PC_Y70_74","PC","TR10",2018,1.7
"PC_Y75_79","PC","TR10",2018,1.1
"PC_Y80_84","PC","TR10",2018,0.7
"PC_Y85_MAX","PC","TR10",2018,0.6
"PC_Y60_64","PC","TR2",2017,5.7
"PC_Y65_69","PC","TR2",2017,4.2
"PC_Y70_74","PC","TR2",2017,3
"PC_Y75_79","PC","TR2",2017,2.3
"PC_Y80_84","PC","TR2",2017,1.5
"PC_Y85_MAX","PC","TR2",2017,1
"PC_Y60_64","PC","TR2",2018,5.7
"PC_Y65_69","PC","TR2",2018,4.4
"PC_Y70_74","PC","TR2",2018,3.1
"PC_Y75_79","PC","TR2",2018,2.2
"PC_Y80_84","PC","TR2",2018,1.5
"PC_Y85_MAX","PC","TR2",2018,1
"PC_Y60_64","PC","TR21",2017,5.3
"PC_Y65_69","PC","TR21",2017,3.6
"PC_Y70_74","PC","TR21",2017,2.4
"PC_Y75_79","PC","TR21",2017,1.8
"PC_Y80_84","PC","TR21",2017,1.3
"PC_Y85_MAX","PC","TR21",2017,0.8
"PC_Y60_64","PC","TR21",2018,5.3
"PC_Y65_69","PC","TR21",2018,3.8
"PC_Y70_74","PC","TR21",2018,2.5
"PC_Y75_79","PC","TR21",2018,1.8
"PC_Y80_84","PC","TR21",2018,1.3
"PC_Y85_MAX","PC","TR21",2018,0.9
"PC_Y60_64","PC","TR22",2017,6.2
"PC_Y65_69","PC","TR22",2017,4.9
"PC_Y70_74","PC","TR22",2017,3.6
"PC_Y75_79","PC","TR22",2017,2.7
"PC_Y80_84","PC","TR22",2017,1.8
"PC_Y85_MAX","PC","TR22",2017,1.1
"PC_Y60_64","PC","TR22",2018,6.2
"PC_Y65_69","PC","TR22",2018,5
"PC_Y70_74","PC","TR22",2018,3.6
"PC_Y75_79","PC","TR22",2018,2.7
"PC_Y80_84","PC","TR22",2018,1.8
"PC_Y85_MAX","PC","TR22",2018,1.2
"PC_Y60_64","PC","TR3",2017,5.2
"PC_Y65_69","PC","TR3",2017,3.8
"PC_Y70_74","PC","TR3",2017,2.7
"PC_Y75_79","PC","TR3",2017,2
"PC_Y80_84","PC","TR3",2017,1.4
"PC_Y85_MAX","PC","TR3",2017,0.9
"PC_Y60_64","PC","TR3",2018,5.2
"PC_Y65_69","PC","TR3",2018,3.9
"PC_Y70_74","PC","TR3",2018,2.8
"PC_Y75_79","PC","TR3",2018,2
"PC_Y80_84","PC","TR3",2018,1.3
"PC_Y85_MAX","PC","TR3",2018,0.9
"PC_Y60_64","PC","TR31",2017,5.1
"PC_Y65_69","PC","TR31",2017,3.8
"PC_Y70_74","PC","TR31",2017,2.6
"PC_Y75_79","PC","TR31",2017,1.8
"PC_Y80_84","PC","TR31",2017,1.2
"PC_Y85_MAX","PC","TR31",2017,0.8
"PC_Y60_64","PC","TR31",2018,5.1
"PC_Y65_69","PC","TR31",2018,3.9
"PC_Y70_74","PC","TR31",2018,2.7
"PC_Y75_79","PC","TR31",2018,1.8
"PC_Y80_84","PC","TR31",2018,1.2
"PC_Y85_MAX","PC","TR31",2018,0.9
"PC_Y60_64","PC","TR32",2017,5.3
"PC_Y65_69","PC","TR32",2017,3.9
"PC_Y70_74","PC","TR32",2017,2.8
"PC_Y75_79","PC","TR32",2017,2.1
"PC_Y80_84","PC","TR32",2017,1.5
"PC_Y85_MAX","PC","TR32",2017,1
"PC_Y60_64","PC","TR32",2018,5.3
"PC_Y65_69","PC","TR32",2018,4
"PC_Y70_74","PC","TR32",2018,2.8
"PC_Y75_79","PC","TR32",2018,2.1
"PC_Y80_84","PC","TR32",2018,1.4
"PC_Y85_MAX","PC","TR32",2018,1
"PC_Y60_64","PC","TR33",2017,5.3
"PC_Y65_69","PC","TR33",2017,3.8
"PC_Y70_74","PC","TR33",2017,2.7
"PC_Y75_79","PC","TR33",2017,2.1
"PC_Y80_84","PC","TR33",2017,1.4
"PC_Y85_MAX","PC","TR33",2017,0.8
"PC_Y60_64","PC","TR33",2018,5.2
"PC_Y65_69","PC","TR33",2018,3.9
"PC_Y70_74","PC","TR33",2018,2.8
"PC_Y75_79","PC","TR33",2018,2.1
"PC_Y80_84","PC","TR33",2018,1.4
"PC_Y85_MAX","PC","TR33",2018,0.9
"PC_Y60_64","PC","TR4",2017,4.5
"PC_Y65_69","PC","TR4",2017,3.2
"PC_Y70_74","PC","TR4",2017,2.2
"PC_Y75_79","PC","TR4",2017,1.6
"PC_Y80_84","PC","TR4",2017,1
"PC_Y85_MAX","PC","TR4",2017,0.6
"PC_Y60_64","PC","TR4",2018,4.5
"PC_Y65_69","PC","TR4",2018,3.3
"PC_Y70_74","PC","TR4",2018,2.2
"PC_Y75_79","PC","TR4",2018,1.6
"PC_Y80_84","PC","TR4",2018,1
"PC_Y85_MAX","PC","TR4",2018,0.7
"PC_Y60_64","PC","TR41",2017,4.6
"PC_Y65_69","PC","TR41",2017,3.3
"PC_Y70_74","PC","TR41",2017,2.3
"PC_Y75_79","PC","TR41",2017,1.7
"PC_Y80_84","PC","TR41",2017,1.1
"PC_Y85_MAX","PC","TR41",2017,0.7
"PC_Y60_64","PC","TR41",2018,4.7
"PC_Y65_69","PC","TR41",2018,3.5
"PC_Y70_74","PC","TR41",2018,2.3
"PC_Y75_79","PC","TR41",2018,1.7
"PC_Y80_84","PC","TR41",2018,1.1
"PC_Y85_MAX","PC","TR41",2018,0.7
"PC_Y60_64","PC","TR42",2017,4.4
"PC_Y65_69","PC","TR42",2017,3.1
"PC_Y70_74","PC","TR42",2017,2.1
"PC_Y75_79","PC","TR42",2017,1.5
"PC_Y80_84","PC","TR42",2017,1
"PC_Y85_MAX","PC","TR42",2017,0.6
"PC_Y60_64","PC","TR42",2018,4.4
"PC_Y65_69","PC","TR42",2018,3.2
"PC_Y70_74","PC","TR42",2018,2.1
"PC_Y75_79","PC","TR42",2018,1.5
"PC_Y80_84","PC","TR42",2018,0.9
"PC_Y85_MAX","PC","TR42",2018,0.7
"PC_Y60_64","PC","TR5",2017,4.3
"PC_Y65_69","PC","TR5",2017,3
"PC_Y70_74","PC","TR5",2017,2.1
"PC_Y75_79","PC","TR5",2017,1.5
"PC_Y80_84","PC","TR5",2017,1
"PC_Y85_MAX","PC","TR5",2017,0.6
"PC_Y60_64","PC","TR5",2018,4.3
"PC_Y65_69","PC","TR5",2018,3.1
"PC_Y70_74","PC","TR5",2018,2.1
"PC_Y75_79","PC","TR5",2018,1.5
"PC_Y80_84","PC","TR5",2018,0.9
"PC_Y85_MAX","PC","TR5",2018,0.7
"PC_Y60_64","PC","TR51",2017,4.3
"PC_Y65_69","PC","TR51",2017,3
"PC_Y70_74","PC","TR51",2017,2
"PC_Y75_79","PC","TR51",2017,1.4
"PC_Y80_84","PC","TR51",2017,0.9
"PC_Y85_MAX","PC","TR51",2017,0.6
"PC_Y60_64","PC","TR51",2018,4.3
"PC_Y65_69","PC","TR51",2018,3
"PC_Y70_74","PC","TR51",2018,2
"PC_Y75_79","PC","TR51",2018,1.4
"PC_Y80_84","PC","TR51",2018,0.9
"PC_Y85_MAX","PC","TR51",2018,0.7
"PC_Y60_64","PC","TR52",2017,4.3
"PC_Y65_69","PC","TR52",2017,3.2
"PC_Y70_74","PC","TR52",2017,2.2
"PC_Y75_79","PC","TR52",2017,1.6
"PC_Y80_84","PC","TR52",2017,1.1
"PC_Y85_MAX","PC","TR52",2017,0.7
"PC_Y60_64","PC","TR52",2018,4.2
"PC_Y65_69","PC","TR52",2018,3.3
"PC_Y70_74","PC","TR52",2018,2.3
"PC_Y75_79","PC","TR52",2018,1.6
"PC_Y80_84","PC","TR52",2018,1.1
"PC_Y85_MAX","PC","TR52",2018,0.7
"PC_Y60_64","PC","TR6",2017,4.2
"PC_Y65_69","PC","TR6",2017,2.9
"PC_Y70_74","PC","TR6",2017,2
"PC_Y75_79","PC","TR6",2017,1.4
"PC_Y80_84","PC","TR6",2017,0.9
"PC_Y85_MAX","PC","TR6",2017,0.6
"PC_Y60_64","PC","TR6",2018,4.2
"PC_Y65_69","PC","TR6",2018,3
"PC_Y70_74","PC","TR6",2018,2
"PC_Y75_79","PC","TR6",2018,1.4
"PC_Y80_84","PC","TR6",2018,0.9
"PC_Y85_MAX","PC","TR6",2018,0.7
"PC_Y60_64","PC","TR61",2017,4.5
"PC_Y65_69","PC","TR61",2017,3.2
"PC_Y70_74","PC","TR61",2017,2.2
"PC_Y75_79","PC","TR61",2017,1.6
"PC_Y80_84","PC","TR61",2017,1.1
"PC_Y85_MAX","PC","TR61",2017,0.7
"PC_Y60_64","PC","TR61",2018,4.5
"PC_Y65_69","PC","TR61",2018,3.3
"PC_Y70_74","PC","TR61",2018,2.3
"PC_Y75_79","PC","TR61",2018,1.6
"PC_Y80_84","PC","TR61",2018,1
"PC_Y85_MAX","PC","TR61",2018,0.8
"PC_Y60_64","PC","TR62",2017,4.4
"PC_Y65_69","PC","TR62",2017,3
"PC_Y70_74","PC","TR62",2017,2
"PC_Y75_79","PC","TR62",2017,1.3
"PC_Y80_84","PC","TR62",2017,0.9
"PC_Y85_MAX","PC","TR62",2017,0.6
"PC_Y60_64","PC","TR62",2018,4.3
"PC_Y65_69","PC","TR62",2018,3.1
"PC_Y70_74","PC","TR62",2018,2
"PC_Y75_79","PC","TR62",2018,1.4
"PC_Y80_84","PC","TR62",2018,0.9
"PC_Y85_MAX","PC","TR62",2018,0.6
"PC_Y60_64","PC","TR63",2017,3.8
"PC_Y65_69","PC","TR63",2017,2.6
"PC_Y70_74","PC","TR63",2017,1.7
"PC_Y75_79","PC","TR63",2017,1.2
"PC_Y80_84","PC","TR63",2017,0.9
"PC_Y85_MAX","PC","TR63",2017,0.6
"PC_Y60_64","PC","TR63",2018,3.7
"PC_Y65_69","PC","TR63",2018,2.7
"PC_Y70_74","PC","TR63",2018,1.8
"PC_Y75_79","PC","TR63",2018,1.3
"PC_Y80_84","PC","TR63",2018,0.9
"PC_Y85_MAX","PC","TR63",2018,0.6
"PC_Y60_64","PC","TR7",2017,4.5
"PC_Y65_69","PC","TR7",2017,3.5
"PC_Y70_74","PC","TR7",2017,2.6
"PC_Y75_79","PC","TR7",2017,1.8
"PC_Y80_84","PC","TR7",2017,1.2
"PC_Y85_MAX","PC","TR7",2017,0.7
"PC_Y60_64","PC","TR7",2018,4.4
"PC_Y65_69","PC","TR7",2018,3.6
"PC_Y70_74","PC","TR7",2018,2.6
"PC_Y75_79","PC","TR7",2018,1.9
"PC_Y80_84","PC","TR7",2018,1.1
"PC_Y85_MAX","PC","TR7",2018,0.8
"PC_Y60_64","PC","TR71",2017,4.5
"PC_Y65_69","PC","TR71",2017,3.6
"PC_Y70_74","PC","TR71",2017,2.6
"PC_Y75_79","PC","TR71",2017,1.9
"PC_Y80_84","PC","TR71",2017,1.2
"PC_Y85_MAX","PC","TR71",2017,0.7
"PC_Y60_64","PC","TR71",2018,4.5
"PC_Y65_69","PC","TR71",2018,3.7
"PC_Y70_74","PC","TR71",2018,2.6
"PC_Y75_79","PC","TR71",2018,1.9
"PC_Y80_84","PC","TR71",2018,1.2
"PC_Y85_MAX","PC","TR71",2018,0.8
"PC_Y60_64","PC","TR72",2017,4.5
"PC_Y65_69","PC","TR72",2017,3.5
"PC_Y70_74","PC","TR72",2017,2.6
"PC_Y75_79","PC","TR72",2017,1.7
"PC_Y80_84","PC","TR72",2017,1.2
"PC_Y85_MAX","PC","TR72",2017,0.7
"PC_Y60_64","PC","TR72",2018,4.4
"PC_Y65_69","PC","TR72",2018,3.5
"PC_Y70_74","PC","TR72",2018,2.6
"PC_Y75_79","PC","TR72",2018,1.8
"PC_Y80_84","PC","TR72",2018,1.1
"PC_Y85_MAX","PC","TR72",2018,0.8
"PC_Y60_64","PC","TR8",2017,5.8
"PC_Y65_69","PC","TR8",2017,4.5
"PC_Y70_74","PC","TR8",2017,3.3
"PC_Y75_79","PC","TR8",2017,2.4
"PC_Y80_84","PC","TR8",2017,1.6
"PC_Y85_MAX","PC","TR8",2017,1
"PC_Y60_64","PC","TR8",2018,5.7
"PC_Y65_69","PC","TR8",2018,4.6
"PC_Y70_74","PC","TR8",2018,3.3
"PC_Y75_79","PC","TR8",2018,2.5
"PC_Y80_84","PC","TR8",2018,1.6
"PC_Y85_MAX","PC","TR8",2018,1.1
"PC_Y60_64","PC","TR81",2017,6
"PC_Y65_69","PC","TR81",2017,4.3
"PC_Y70_74","PC","TR81",2017,2.9
"PC_Y75_79","PC","TR81",2017,2
"PC_Y80_84","PC","TR81",2017,1.5
"PC_Y85_MAX","PC","TR81",2017,0.9
"PC_Y60_64","PC","TR81",2018,6
"PC_Y65_69","PC","TR81",2018,4.5
"PC_Y70_74","PC","TR81",2018,3
"PC_Y75_79","PC","TR81",2018,2.2
"PC_Y80_84","PC","TR81",2018,1.4
"PC_Y85_MAX","PC","TR81",2018,1
"PC_Y60_64","PC","TR82",2017,6.7
"PC_Y65_69","PC","TR82",2017,5.4
"PC_Y70_74","PC","TR82",2017,4.3
"PC_Y75_79","PC","TR82",2017,3.2
"PC_Y80_84","PC","TR82",2017,2.3
"PC_Y85_MAX","PC","TR82",2017,1.4
"PC_Y60_64","PC","TR82",2018,6.6
"PC_Y65_69","PC","TR82",2018,5.6
"PC_Y70_74","PC","TR82",2018,4.2
"PC_Y75_79","PC","TR82",2018,3.4
"PC_Y80_84","PC","TR82",2018,2.1
"PC_Y85_MAX","PC","TR82",2018,1.6
